Timestamp,"Richmond, VA Humidity","Richmond, VA Temp"
2023-08-31T14:00:00-04:00 New_York,46,96
2023-08-31T17:00:00-04:00 New_York,51,94
2023-08-31T20:00:00-04:00 New_York,70,87
2023-08-31T23:00:00-04:00 New_York,87,77
2023-09-01T02:00:00-04:00 New_York,92,73
2023-09-01T05:00:00-04:00 New_York,92,71
2023-09-01T08:00:00-04:00 New_York,89,73
2023-09-01T11:00:00-04:00 New_York,67,82
2023-09-01T14:00:00-04:00 New_York,65,84
2023-09-01T17:00:00-04:00 New_York,83,80
2023-09-01T20:00:00-04:00 New_York,94,74
2023-09-01T23:00:00-04:00 New_York,97,72
2023-09-02T02:00:00-04:00 New_York,97,71
2023-09-02T05:00:00-04:00 New_York,94,67
2023-09-02T08:00:00-04:00 New_York,85,66
2023-09-02T11:00:00-04:00 New_York,78,68
2023-09-02T14:00:00-04:00 New_York,73,70
2023-09-02T17:00:00-04:00 New_York,71,68
2023-09-02T20:00:00-04:00 New_York,73,62
2023-09-02T23:00:00-04:00 New_York,68,61
2023-09-03T02:00:00-04:00 New_York,68,60
2023-09-03T05:00:00-04:00 New_York,73,58
2023-09-03T08:00:00-04:00 New_York,69,62
2023-09-03T11:00:00-04:00 New_York,55,74
2023-09-03T14:00:00-04:00 New_York,44,82
2023-09-03T17:00:00-04:00 New_York,50,79
2023-09-03T20:00:00-04:00 New_York,65,72
2023-09-03T23:00:00-04:00 New_York,69,65
2023-09-04T02:00:00-04:00 New_York,72,61
2023-09-04T05:00:00-04:00 New_York,78,59
2023-09-04T08:00:00-04:00 New_York,71,65
2023-09-04T11:00:00-04:00 New_York,52,79
2023-09-04T14:00:00-04:00 New_York,40,87
2023-09-04T17:00:00-04:00 New_York,41,84
2023-09-04T20:00:00-04:00 New_York,56,79
2023-09-04T23:00:00-04:00 New_York,66,71
2023-09-05T02:00:00-04:00 New_York,70,68
2023-09-05T05:00:00-04:00 New_York,71,67
2023-09-05T08:00:00-04:00 New_York,69,68
2023-09-05T11:00:00-04:00 New_York,64,72
2023-09-05T14:00:00-04:00 New_York,63,75
2023-09-05T17:00:00-04:00 New_York,62,73
2023-09-05T20:00:00-04:00 New_York,68,65
2023-09-05T23:00:00-04:00 New_York,72,67
2023-09-06T02:00:00-04:00 New_York,72,69
2023-09-06T05:00:00-04:00 New_York,75,68
2023-09-06T08:00:00-04:00 New_York,73,72
2023-09-06T11:00:00-04:00 New_York,52,85
2023-09-06T14:00:00-04:00 New_York,36,90
2023-09-06T17:00:00-04:00 New_York,38,88
2023-09-06T20:00:00-04:00 New_York,48,83
2023-09-06T23:00:00-04:00 New_York,76,73
2023-09-07T02:00:00-04:00 New_York,90,69
2023-09-07T05:00:00-04:00 New_York,92,67
2023-09-07T08:00:00-04:00 New_York,81,72
2023-09-07T11:00:00-04:00 New_York,57,85
2023-09-07T14:00:00-04:00 New_York,41,91
2023-09-07T17:00:00-04:00 New_York,44,89
2023-09-07T20:00:00-04:00 New_York,60,86
2023-09-07T23:00:00-04:00 New_York,74,78
2023-09-08T02:00:00-04:00 New_York,82,73
2023-09-08T05:00:00-04:00 New_York,89,70
2023-09-08T08:00:00-04:00 New_York,82,73
2023-09-08T11:00:00-04:00 New_York,59,85
2023-09-08T14:00:00-04:00 New_York,54,87
2023-09-08T17:00:00-04:00 New_York,56,86
2023-09-08T20:00:00-04:00 New_York,68,81
2023-09-08T23:00:00-04:00 New_York,87,73
2023-09-09T02:00:00-04:00 New_York,95,69
2023-09-09T05:00:00-04:00 New_York,91,66
2023-09-09T08:00:00-04:00 New_York,79,68
2023-09-09T11:00:00-04:00 New_York,54,75
2023-09-09T14:00:00-04:00 New_York,45,77
2023-09-09T17:00:00-04:00 New_York,49,78
2023-09-09T20:00:00-04:00 New_York,57,72
2023-09-09T23:00:00-04:00 New_York,67,66
2023-09-10T02:00:00-04:00 New_York,77,63
2023-09-10T05:00:00-04:00 New_York,76,60
2023-09-10T08:00:00-04:00 New_York,64,64
2023-09-10T11:00:00-04:00 New_York,46,76
2023-09-10T14:00:00-04:00 New_York,35,82
2023-09-10T17:00:00-04:00 New_York,40,80
2023-09-10T20:00:00-04:00 New_York,54,72
2023-09-10T23:00:00-04:00 New_York,65,65
2023-09-11T02:00:00-04:00 New_York,70,61
2023-09-11T05:00:00-04:00 New_York,74,59
2023-09-11T08:00:00-04:00 New_York,67,64
2023-09-11T11:00:00-04:00 New_York,49,78
2023-09-11T14:00:00-04:00 New_York,37,84
2023-09-11T17:00:00-04:00 New_York,42,82
2023-09-11T20:00:00-04:00 New_York,58,74
2023-09-11T23:00:00-04:00 New_York,66,68
2023-09-12T02:00:00-04:00 New_York,70,66
2023-09-12T05:00:00-04:00 New_York,74,64
2023-09-12T08:00:00-04:00 New_York,66,68
2023-09-12T11:00:00-04:00 New_York,46,83
2023-09-12T14:00:00-04:00 New_York,32,94
2023-09-12T17:00:00-04:00 New_York,35,92
2023-09-12T20:00:00-04:00 New_York,50,81
2023-09-12T23:00:00-04:00 New_York,56,75
2023-09-13T02:00:00-04:00 New_York,60,71
2023-09-13T05:00:00-04:00 New_York,66,68
2023-09-13T08:00:00-04:00 New_York,59,73
2023-09-13T11:00:00-04:00 New_York,44,89
2023-09-13T14:00:00-04:00 New_York,34,98
2023-09-13T17:00:00-04:00 New_York,39,95
2023-09-13T20:00:00-04:00 New_York,54,84
2023-09-13T23:00:00-04:00 New_York,64,77
2023-09-14T02:00:00-04:00 New_York,67,73
2023-09-14T05:00:00-04:00 New_York,68,71
2023-09-14T08:00:00-04:00 New_York,61,75
2023-09-14T11:00:00-04:00 New_York,45,89
2023-09-14T14:00:00-04:00 New_York,35,97
2023-09-14T17:00:00-04:00 New_York,37,93
2023-09-14T20:00:00-04:00 New_York,50,82
2023-09-14T23:00:00-04:00 New_York,61,76
2023-09-15T02:00:00-04:00 New_York,74,73
2023-09-15T05:00:00-04:00 New_York,88,70
2023-09-15T08:00:00-04:00 New_York,81,73
2023-09-15T11:00:00-04:00 New_York,60,87
2023-09-15T14:00:00-04:00 New_York,42,92
2023-09-15T17:00:00-04:00 New_York,46,87
2023-09-15T20:00:00-04:00 New_York,60,80
2023-09-15T23:00:00-04:00 New_York,74,77
2023-09-16T02:00:00-04:00 New_York,85,74
2023-09-16T05:00:00-04:00 New_York,93,70
2023-09-16T08:00:00-04:00 New_York,89,72
2023-09-16T11:00:00-04:00 New_York,78,78
2023-09-16T14:00:00-04:00 New_York,62,82
2023-09-16T17:00:00-04:00 New_York,76,78
2023-09-16T20:00:00-04:00 New_York,89,72
2023-09-16T23:00:00-04:00 New_York,85,73
2023-09-17T02:00:00-04:00 New_York,83,73
2023-09-17T05:00:00-04:00 New_York,84,72
2023-09-17T08:00:00-04:00 New_York,86,72
2023-09-17T11:00:00-04:00 New_York,84,74
2023-09-17T14:00:00-04:00 New_York,74,78
2023-09-17T17:00:00-04:00 New_York,71,79
2023-09-17T20:00:00-04:00 New_York,82,74
2023-09-17T23:00:00-04:00 New_York,93,69
2023-09-18T02:00:00-04:00 New_York,96,67
2023-09-18T05:00:00-04:00 New_York,97,66
2023-09-18T08:00:00-04:00 New_York,89,69
2023-09-18T11:00:00-04:00 New_York,71,77
2023-09-18T14:00:00-04:00 New_York,61,81
2023-09-18T17:00:00-04:00 New_York,61,82
2023-09-18T20:00:00-04:00 New_York,70,76
2023-09-18T23:00:00-04:00 New_York,74,72
2023-09-19T02:00:00-04:00 New_York,75,70
2023-09-19T05:00:00-04:00 New_York,80,69
2023-09-19T08:00:00-04:00 New_York,74,73
2023-09-19T11:00:00-04:00 New_York,57,86
2023-09-19T14:00:00-04:00 New_York,47,90
2023-09-19T17:00:00-04:00 New_York,57,84
2023-09-19T20:00:00-04:00 New_York,69,78
2023-09-19T23:00:00-04:00 New_York,77,74
2023-09-20T02:00:00-04:00 New_York,87,69
2023-09-20T05:00:00-04:00 New_York,88,67
2023-09-20T08:00:00-04:00 New_York,74,69
2023-09-20T11:00:00-04:00 New_York,51,78
2023-09-20T14:00:00-04:00 New_York,38,84
2023-09-20T17:00:00-04:00 New_York,44,82
2023-09-20T20:00:00-04:00 New_York,68,73
2023-09-20T23:00:00-04:00 New_York,84,67
2023-09-21T02:00:00-04:00 New_York,88,66
2023-09-21T05:00:00-04:00 New_York,88,67
2023-09-21T08:00:00-04:00 New_York,86,69
2023-09-21T11:00:00-04:00 New_York,69,77
2023-09-21T14:00:00-04:00 New_York,50,84
2023-09-21T17:00:00-04:00 New_York,63,80
2023-09-21T20:00:00-04:00 New_York,81,74
2023-09-21T23:00:00-04:00 New_York,86,70
2023-09-22T02:00:00-04:00 New_York,91,69
2023-09-22T05:00:00-04:00 New_York,95,69
2023-09-22T08:00:00-04:00 New_York,96,70
2023-09-22T11:00:00-04:00 New_York,95,71
2023-09-22T14:00:00-04:00 New_York,95,73
2023-09-22T17:00:00-04:00 New_York,92,74
2023-09-22T20:00:00-04:00 New_York,92,73
2023-09-22T23:00:00-04:00 New_York,94,68
2023-09-23T02:00:00-04:00 New_York,93,63
2023-09-23T05:00:00-04:00 New_York,84,60
2023-09-23T08:00:00-04:00 New_York,74,60
2023-09-23T11:00:00-04:00 New_York,66,64
2023-09-23T14:00:00-04:00 New_York,55,73
2023-09-23T17:00:00-04:00 New_York,58,74
2023-09-23T20:00:00-04:00 New_York,68,65
2023-09-23T23:00:00-04:00 New_York,87,59
2023-09-24T02:00:00-04:00 New_York,94,57
2023-09-24T05:00:00-04:00 New_York,93,55
2023-09-24T08:00:00-04:00 New_York,76,58
2023-09-24T11:00:00-04:00 New_York,50,67
2023-09-24T14:00:00-04:00 New_York,38,75
2023-09-24T17:00:00-04:00 New_York,44,76
2023-09-24T20:00:00-04:00 New_York,56,66
2023-09-24T23:00:00-04:00 New_York,64,59
2023-09-25T02:00:00-04:00 New_York,70,57
2023-09-25T05:00:00-04:00 New_York,74,55
2023-09-25T08:00:00-04:00 New_York,68,60
2023-09-25T11:00:00-04:00 New_York,52,70
2023-09-25T14:00:00-04:00 New_York,42,76
2023-09-25T17:00:00-04:00 New_York,48,74
2023-09-25T20:00:00-04:00 New_York,57,67
2023-09-25T23:00:00-04:00 New_York,61,62
2023-09-26T02:00:00-04:00 New_York,65,58
2023-09-26T05:00:00-04:00 New_York,69,57
2023-09-26T08:00:00-04:00 New_York,64,60
2023-09-26T11:00:00-04:00 New_York,49,72
2023-09-26T14:00:00-04:00 New_York,37,78
2023-09-26T17:00:00-04:00 New_York,42,76
2023-09-26T20:00:00-04:00 New_York,54,68
2023-09-26T23:00:00-04:00 New_York,59,61
2023-09-27T02:00:00-04:00 New_York,62,58
2023-09-27T05:00:00-04:00 New_York,66,56
2023-09-27T08:00:00-04:00 New_York,62,60
2023-09-27T11:00:00-04:00 New_York,45,72
2023-09-27T14:00:00-04:00 New_York,33,84
2023-09-27T17:00:00-04:00 New_York,40,81
2023-09-27T20:00:00-04:00 New_York,54,72
2023-09-27T23:00:00-04:00 New_York,66,66
2023-09-28T02:00:00-04:00 New_York,74,64
2023-09-28T05:00:00-04:00 New_York,79,62
2023-09-28T08:00:00-04:00 New_York,70,65
2023-09-28T11:00:00-04:00 New_York,52,76
2023-09-28T14:00:00-04:00 New_York,46,81
2023-09-28T17:00:00-04:00 New_York,51,79
2023-09-28T20:00:00-04:00 New_York,69,71
2023-09-28T23:00:00-04:00 New_York,88,66
2023-09-29T02:00:00-04:00 New_York,94,65
2023-09-29T05:00:00-04:00 New_York,95,64
2023-09-29T08:00:00-04:00 New_York,91,66
2023-09-29T11:00:00-04:00 New_York,69,76
2023-09-29T14:00:00-04:00 New_York,51,83
2023-09-29T17:00:00-04:00 New_York,55,81
2023-09-29T20:00:00-04:00 New_York,74,72
2023-09-29T23:00:00-04:00 New_York,70,62
2023-09-30T02:00:00-04:00 New_York,64,58
2023-09-30T05:00:00-04:00 New_York,67,57
2023-09-30T08:00:00-04:00 New_York,60,60
2023-09-30T11:00:00-04:00 New_York,46,71
2023-09-30T14:00:00-04:00 New_York,38,80
2023-09-30T17:00:00-04:00 New_York,44,77
2023-09-30T20:00:00-04:00 New_York,59,67
2023-09-30T23:00:00-04:00 New_York,72,59
2023-10-01T02:00:00-04:00 New_York,77,56
2023-10-01T05:00:00-04:00 New_York,80,54
2023-10-01T08:00:00-04:00 New_York,70,57
2023-10-01T11:00:00-04:00 New_York,53,68
2023-10-01T14:00:00-04:00 New_York,44,75
2023-10-01T17:00:00-04:00 New_York,51,75
2023-10-01T20:00:00-04:00 New_York,64,67
2023-10-01T23:00:00-04:00 New_York,77,59
2023-10-02T02:00:00-04:00 New_York,82,56
2023-10-02T05:00:00-04:00 New_York,86,55
2023-10-02T08:00:00-04:00 New_York,77,59
2023-10-02T11:00:00-04:00 New_York,61,70
2023-10-02T14:00:00-04:00 New_York,51,79
2023-10-02T17:00:00-04:00 New_York,56,79
2023-10-02T20:00:00-04:00 New_York,72,71
2023-10-02T23:00:00-04:00 New_York,77,65
2023-10-03T02:00:00-04:00 New_York,78,63
2023-10-03T05:00:00-04:00 New_York,80,62
2023-10-03T08:00:00-04:00 New_York,72,66
2023-10-03T11:00:00-04:00 New_York,54,81
2023-10-03T14:00:00-04:00 New_York,41,91
2023-10-03T17:00:00-04:00 New_York,46,86
2023-10-03T20:00:00-04:00 New_York,57,77
2023-10-03T23:00:00-04:00 New_York,66,72
2023-10-04T02:00:00-04:00 New_York,73,68
2023-10-04T05:00:00-04:00 New_York,79,65
2023-10-04T08:00:00-04:00 New_York,76,67
2023-10-04T11:00:00-04:00 New_York,68,73
2023-10-04T14:00:00-04:00 New_York,61,78
2023-10-04T17:00:00-04:00 New_York,67,76
2023-10-04T20:00:00-04:00 New_York,76,71
2023-10-04T23:00:00-04:00 New_York,88,67
2023-10-05T02:00:00-04:00 New_York,95,64
2023-10-05T05:00:00-04:00 New_York,96,63
2023-10-05T08:00:00-04:00 New_York,91,67
2023-10-05T11:00:00-04:00 New_York,71,76
2023-10-05T14:00:00-04:00 New_York,56,82
2023-10-05T17:00:00-04:00 New_York,67,78
2023-10-05T20:00:00-04:00 New_York,78,72
2023-10-05T23:00:00-04:00 New_York,91,68
2023-10-06T02:00:00-04:00 New_York,98,67
2023-10-06T05:00:00-04:00 New_York,98,66
2023-10-06T08:00:00-04:00 New_York,95,68
2023-10-06T11:00:00-04:00 New_York,76,75
2023-10-06T14:00:00-04:00 New_York,76,76
2023-10-06T17:00:00-04:00 New_York,87,73
2023-10-06T20:00:00-04:00 New_York,93,69
2023-10-06T23:00:00-04:00 New_York,97,66
2023-10-07T02:00:00-04:00 New_York,98,64
2023-10-07T05:00:00-04:00 New_York,99,63
2023-10-07T08:00:00-04:00 New_York,95,65
2023-10-07T11:00:00-04:00 New_York,78,71
2023-10-07T14:00:00-04:00 New_York,63,77
2023-10-07T17:00:00-04:00 New_York,68,75
2023-10-07T20:00:00-04:00 New_York,77,70
2023-10-07T23:00:00-04:00 New_York,86,67
2023-10-08T02:00:00-04:00 New_York,92,65
2023-10-08T05:00:00-04:00 New_York,95,63
2023-10-08T08:00:00-04:00 New_York,87,66
2023-10-08T11:00:00-04:00 New_York,65,75
2023-10-08T14:00:00-04:00 New_York,53,80
2023-10-08T17:00:00-04:00 New_York,60,77
2023-10-08T20:00:00-04:00 New_York,74,68
2023-10-08T23:00:00-04:00 New_York,81,64
2023-10-09T02:00:00-04:00 New_York,84,63
2023-10-09T05:00:00-04:00 New_York,86,62
2023-10-09T08:00:00-04:00 New_York,80,65
2023-10-09T11:00:00-04:00 New_York,60,73
2023-10-09T14:00:00-04:00 New_York,50,78
2023-10-09T17:00:00-04:00 New_York,63,74
2023-10-09T20:00:00-04:00 New_York,75,70
2023-10-09T23:00:00-04:00 New_York,80,67
2023-10-10T02:00:00-04:00 New_York,84,66
2023-10-10T05:00:00-04:00 New_York,88,65
2023-10-10T08:00:00-04:00 New_York,89,66
2023-10-10T11:00:00-04:00 New_York,71,74
2023-10-10T14:00:00-04:00 New_York,55,79
2023-10-10T17:00:00-04:00 New_York,62,78
2023-10-10T20:00:00-04:00 New_York,81,71
2023-10-10T23:00:00-04:00 New_York,93,66
2023-10-11T02:00:00-04:00 New_York,94,64
2023-10-11T05:00:00-04:00 New_York,96,63
2023-10-11T08:00:00-04:00 New_York,91,64
2023-10-11T11:00:00-04:00 New_York,70,72
2023-10-11T14:00:00-04:00 New_York,52,83
2023-10-11T17:00:00-04:00 New_York,55,81
2023-10-11T20:00:00-04:00 New_York,70,72
2023-10-11T23:00:00-04:00 New_York,81,66
2023-10-12T02:00:00-04:00 New_York,85,65
2023-10-12T05:00:00-04:00 New_York,88,64
2023-10-12T08:00:00-04:00 New_York,87,65
2023-10-12T11:00:00-04:00 New_York,82,68
2023-10-12T14:00:00-04:00 New_York,71,73
2023-10-12T17:00:00-04:00 New_York,73,72
2023-10-12T20:00:00-04:00 New_York,84,68
2023-10-12T23:00:00-04:00 New_York,87,63
2023-10-13T02:00:00-04:00 New_York,87,61
2023-10-13T05:00:00-04:00 New_York,89,60
2023-10-13T08:00:00-04:00 New_York,81,64
2023-10-13T11:00:00-04:00 New_York,64,73
2023-10-13T14:00:00-04:00 New_York,52,83
2023-10-13T17:00:00-04:00 New_York,58,79
2023-10-13T20:00:00-04:00 New_York,70,71
2023-10-13T23:00:00-04:00 New_York,80,68
2023-10-14T02:00:00-04:00 New_York,87,66
2023-10-14T05:00:00-04:00 New_York,88,65
2023-10-14T08:00:00-04:00 New_York,80,67
2023-10-14T11:00:00-04:00 New_York,64,78
2023-10-14T14:00:00-04:00 New_York,45,86
2023-10-14T17:00:00-04:00 New_York,48,81
2023-10-14T20:00:00-04:00 New_York,55,73
2023-10-14T23:00:00-04:00 New_York,63,69
2023-10-15T02:00:00-04:00 New_York,69,67
2023-10-15T05:00:00-04:00 New_York,73,66
2023-10-15T08:00:00-04:00 New_York,68,69
2023-10-15T11:00:00-04:00 New_York,52,79
2023-10-15T14:00:00-04:00 New_York,45,86
2023-10-15T17:00:00-04:00 New_York,54,83
2023-10-15T20:00:00-04:00 New_York,64,78
2023-10-15T23:00:00-04:00 New_York,71,72
2023-10-16T02:00:00-04:00 New_York,76,68
2023-10-16T05:00:00-04:00 New_York,81,66
2023-10-16T08:00:00-04:00 New_York,80,68
2023-10-16T11:00:00-04:00 New_York,63,81
2023-10-16T14:00:00-04:00 New_York,45,87
2023-10-16T17:00:00-04:00 New_York,73,71
2023-10-16T20:00:00-04:00 New_York,90,60
2023-10-16T23:00:00-04:00 New_York,83,56
2023-10-17T02:00:00-04:00 New_York,75,53
2023-10-17T05:00:00-04:00 New_York,68,51
2023-10-17T08:00:00-04:00 New_York,59,52
2023-10-17T11:00:00-04:00 New_York,42,61
2023-10-17T14:00:00-04:00 New_York,30,68
2023-10-17T17:00:00-04:00 New_York,34,67
2023-10-17T20:00:00-04:00 New_York,43,59
2023-10-17T23:00:00-04:00 New_York,52,52
2023-10-18T02:00:00-04:00 New_York,57,49
2023-10-18T05:00:00-04:00 New_York,59,48
2023-10-18T08:00:00-04:00 New_York,56,51
2023-10-18T11:00:00-04:00 New_York,43,65
2023-10-18T14:00:00-04:00 New_York,31,73
2023-10-18T17:00:00-04:00 New_York,36,71
2023-10-18T20:00:00-04:00 New_York,47,62
2023-10-18T23:00:00-04:00 New_York,54,55
2023-10-19T02:00:00-04:00 New_York,61,52
2023-10-19T05:00:00-04:00 New_York,66,50
2023-10-19T08:00:00-04:00 New_York,62,53
2023-10-19T11:00:00-04:00 New_York,44,67
2023-10-19T14:00:00-04:00 New_York,32,77
2023-10-19T17:00:00-04:00 New_York,39,72
2023-10-19T20:00:00-04:00 New_York,48,63
2023-10-19T23:00:00-04:00 New_York,52,57
2023-10-20T02:00:00-04:00 New_York,56,54
2023-10-20T05:00:00-04:00 New_York,61,52
2023-10-20T08:00:00-04:00 New_York,58,55
2023-10-20T11:00:00-04:00 New_York,42,68
2023-10-20T14:00:00-04:00 New_York,31,76
2023-10-20T17:00:00-04:00 New_York,38,74
2023-10-20T20:00:00-04:00 New_York,49,64
2023-10-20T23:00:00-04:00 New_York,52,59
2023-10-21T02:00:00-04:00 New_York,54,58
2023-10-21T05:00:00-04:00 New_York,56,56
2023-10-21T08:00:00-04:00 New_York,57,58
2023-10-21T11:00:00-04:00 New_York,45,70
2023-10-21T14:00:00-04:00 New_York,32,81
2023-10-21T17:00:00-04:00 New_York,42,78
2023-10-21T20:00:00-04:00 New_York,53,70
2023-10-21T23:00:00-04:00 New_York,58,67
2023-10-22T02:00:00-04:00 New_York,67,65
2023-10-22T05:00:00-04:00 New_York,81,62
2023-10-22T08:00:00-04:00 New_York,84,63
2023-10-22T11:00:00-04:00 New_York,64,70
2023-10-22T14:00:00-04:00 New_York,46,75
2023-10-22T17:00:00-04:00 New_York,51,71
2023-10-22T20:00:00-04:00 New_York,59,64
2023-10-22T23:00:00-04:00 New_York,66,58
2023-10-23T02:00:00-04:00 New_York,70,55
2023-10-23T05:00:00-04:00 New_York,74,53
2023-10-23T08:00:00-04:00 New_York,70,55
2023-10-23T11:00:00-04:00 New_York,50,64
2023-10-23T14:00:00-04:00 New_York,37,72
2023-10-23T17:00:00-04:00 New_York,41,70
2023-10-23T20:00:00-04:00 New_York,49,65
2023-10-23T23:00:00-04:00 New_York,58,59
2023-10-24T02:00:00-04:00 New_York,63,56
2023-10-24T05:00:00-04:00 New_York,63,56
2023-10-24T08:00:00-04:00 New_York,61,58
2023-10-24T11:00:00-04:00 New_York,48,69
2023-10-24T14:00:00-04:00 New_York,37,80
2023-10-24T17:00:00-04:00 New_York,42,77
2023-10-24T20:00:00-04:00 New_York,51,70
2023-10-24T23:00:00-04:00 New_York,64,65
2023-10-25T02:00:00-04:00 New_York,78,64
2023-10-25T05:00:00-04:00 New_York,87,63
2023-10-25T08:00:00-04:00 New_York,84,64
2023-10-25T11:00:00-04:00 New_York,59,76
2023-10-25T14:00:00-04:00 New_York,41,84
2023-10-25T17:00:00-04:00 New_York,45,80
2023-10-25T20:00:00-04:00 New_York,79,67
2023-10-25T23:00:00-04:00 New_York,96,62
2023-10-26T02:00:00-04:00 New_York,98,61
2023-10-26T05:00:00-04:00 New_York,96,61
2023-10-26T08:00:00-04:00 New_York,92,61
2023-10-26T11:00:00-04:00 New_York,79,64
2023-10-26T14:00:00-04:00 New_York,80,62
2023-10-26T17:00:00-04:00 New_York,82,60
2023-10-26T20:00:00-04:00 New_York,81,60
2023-10-26T23:00:00-04:00 New_York,70,57
2023-10-27T02:00:00-04:00 New_York,64,56
2023-10-27T05:00:00-04:00 New_York,66,54
2023-10-27T08:00:00-04:00 New_York,67,54
2023-10-27T11:00:00-04:00 New_York,58,62
2023-10-27T14:00:00-04:00 New_York,49,69
2023-10-27T17:00:00-04:00 New_York,55,67
2023-10-27T20:00:00-04:00 New_York,67,60
2023-10-27T23:00:00-04:00 New_York,80,57
2023-10-28T02:00:00-04:00 New_York,87,55
2023-10-28T05:00:00-04:00 New_York,85,53
2023-10-28T08:00:00-04:00 New_York,76,54
2023-10-28T11:00:00-04:00 New_York,60,61
2023-10-28T14:00:00-04:00 New_York,53,67
2023-10-28T17:00:00-04:00 New_York,61,66
2023-10-28T20:00:00-04:00 New_York,76,61
2023-10-28T23:00:00-04:00 New_York,81,60
2023-10-29T02:00:00-04:00 New_York,81,60
2023-10-29T05:00:00-04:00 New_York,86,61
2023-10-29T08:00:00-04:00 New_York,93,62
2023-10-29T11:00:00-04:00 New_York,86,65
2023-10-29T14:00:00-04:00 New_York,65,67
2023-10-29T17:00:00-04:00 New_York,55,65
2023-10-29T20:00:00-04:00 New_York,58,60
2023-10-29T23:00:00-04:00 New_York,73,57
2023-10-30T02:00:00-04:00 New_York,77,55
2023-10-30T05:00:00-04:00 New_York,82,52
2023-10-30T08:00:00-04:00 New_York,82,52
2023-10-30T11:00:00-04:00 New_York,68,58
2023-10-30T14:00:00-04:00 New_York,61,62
2023-10-30T17:00:00-04:00 New_York,66,60
2023-10-30T20:00:00-04:00 New_York,75,56
2023-10-30T23:00:00-04:00 New_York,80,52
2023-10-31T02:00:00-04:00 New_York,76,53
2023-10-31T05:00:00-04:00 New_York,73,55
2023-10-31T08:00:00-04:00 New_York,75,55
2023-10-31T11:00:00-04:00 New_York,61,62
2023-10-31T14:00:00-04:00 New_York,53,64
2023-10-31T17:00:00-04:00 New_York,59,63
2023-10-31T20:00:00-04:00 New_York,68,57
2023-10-31T23:00:00-04:00 New_York,76,52
2023-11-01T02:00:00-04:00 New_York,79,51
2023-11-01T05:00:00-04:00 New_York,79,50
2023-11-01T08:00:00-04:00 New_York,74,52
2023-11-01T11:00:00-04:00 New_York,58,60
2023-11-01T14:00:00-04:00 New_York,48,66
2023-11-01T17:00:00-04:00 New_York,55,64
2023-11-01T20:00:00-04:00 New_York,65,57
2023-11-01T23:00:00-04:00 New_York,67,52
2023-11-02T02:00:00-04:00 New_York,66,50
2023-11-02T05:00:00-04:00 New_York,64,50
2023-11-02T08:00:00-04:00 New_York,62,51
2023-11-02T11:00:00-04:00 New_York,71,50
2023-11-02T14:00:00-04:00 New_York,84,47
2023-11-02T17:00:00-04:00 New_York,92,46
2023-11-02T20:00:00-04:00 New_York,93,46
2023-11-02T23:00:00-04:00 New_York,91,45
2023-11-03T02:00:00-04:00 New_York,87,45
2023-11-03T05:00:00-04:00 New_York,84,43
2023-11-03T08:00:00-04:00 New_York,73,43
2023-11-03T11:00:00-04:00 New_York,49,49
2023-11-03T14:00:00-04:00 New_York,36,53
2023-11-03T17:00:00-04:00 New_York,41,51
2023-11-03T20:00:00-04:00 New_York,49,47
2023-11-03T23:00:00-04:00 New_York,52,46
2023-11-04T02:00:00-04:00 New_York,67,43
2023-11-04T05:00:00-04:00 New_York,79,43
2023-11-04T08:00:00-04:00 New_York,78,43
2023-11-04T11:00:00-04:00 New_York,69,46
2023-11-04T14:00:00-04:00 New_York,62,48
2023-11-04T17:00:00-04:00 New_York,60,48
2023-11-04T20:00:00-04:00 New_York,60,48
2023-11-04T23:00:00-04:00 New_York,66,43
2023-11-05T02:00:00-05:00 New_York,70,40
2023-11-05T05:00:00-05:00 New_York,70,39
2023-11-05T08:00:00-05:00 New_York,63,40
2023-11-05T11:00:00-05:00 New_York,47,51
2023-11-05T14:00:00-05:00 New_York,38,56
2023-11-05T17:00:00-05:00 New_York,45,51
2023-11-05T20:00:00-05:00 New_York,55,45
2023-11-05T23:00:00-05:00 New_York,58,43
2023-11-06T02:00:00-05:00 New_York,60,43
2023-11-06T05:00:00-05:00 New_York,63,42
2023-11-06T08:00:00-05:00 New_York,65,44
2023-11-06T11:00:00-05:00 New_York,59,52
2023-11-06T14:00:00-05:00 New_York,57,56
2023-11-06T17:00:00-05:00 New_York,64,55
2023-11-06T20:00:00-05:00 New_York,71,51
2023-11-06T23:00:00-05:00 New_York,70,46
